Sport,Venue,Zone,Session Code,Date,Games Day,Session Type,Session Description,Start Time,End Time,Date_parsed,is_medal_event,Indoor_Outdoor,Neighborhood,my_interest,price_tier_est,parking_notes,conflict
Archery,Carson Stadium,Carson,ARC11,"Tuesday, July 25, 2028",11.0,Final,Recurve Women's Team Quarterfinal | Recurve Women's Team Semifinal | Recurve Women's Team Bronze Medal Match | Recurve Women's Team Gold Medal Match,19:30,23:10,2028-07-25,True,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC12,"Wednesday, July 26, 2028",12.0,Preliminary,Recurve Mixed team 1/8 Elimination Round,10:30,13:05,2028-07-26,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC13,"Wednesday, July 26, 2028",12.0,Final,Recurve Mixed Team Quarterfinal | Recurve Mixed Team Semifinal | Recurve Mixed Team Bronze Medal Match | Recurve Mixed Team Gold Medal Match,20:00,23:10,2028-07-26,True,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC14,"Thursday, July 27, 2028",13.0,Preliminary,Recurve Men's Individual 1/8 Elimination Round,10:30,12:15,2028-07-27,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC15,"Thursday, July 27, 2028",13.0,Final,Recurve Men's Individual Quarterfinal | Recurve Men's Individual Semifinal | Recurve Men's Individual Bronze Medal Match | Recurve Men's Individual Gold Medal Match,20:30,22:50,2028-07-27,True,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC16,"Friday, July 28, 2028",14.0,Preliminary,Recurve Women's Individual 1/8 Elimination Round,9:30,11:15,2028-07-28,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC17,"Friday, July 28, 2028",14.0,Final,Recurve Women's Individual Quarterfinal | Recurve Women's Individual Semifinal | Recurve Women's Individual Bronze Medal Match | Recurve Women's Individual Gold Medal Match,20:30,22:50,2028-07-28,True,outdoor,Carson,,,,
Artistic Swimming,Long Beach Aquatics Center,Long Beach,SWA01,"Tuesday, July 25, 2028",11.0,Preliminary,Women's Duet Technical,11:00,13:00,2028-07-25,False,outdoor,Long Beach,,,,
Artistic Swimming,Long Beach Aquatics Center,Long Beach,SWA02,"Wednesday, July 26, 2028",12.0,Final,Women's Duet Free,11:00,13:15,2028-07-26,False,outdoor,Long Beach,,,,
Artistic Swimming,Long Beach Aquatics Center,Long Beach,SWA03,"Thursday, July 27, 2028",13.0,Preliminary,Open Team Technical,11:00,12:30,2028-07-27,False,outdoor,Long Beach,,,,
Artistic Swimming,Long Beach Aquatics Center,Long Beach,SWA04,"Friday, July 28, 2028",14.0,Preliminary,Open Team Free,11:00,12:30,2028-07-28,False,outdoor,Long Beach,,,,
Artistic Swimming,Long Beach Aquatics Center,Long Beach,SWA05,"Saturday, July 29, 2028",15.0,Final,Open Team Acrobatic,10:45,12:30,2028-07-29,False,outdoor,Long Beach,,,,
Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,ATH19,"Saturday, July 29, 2028",15.0,Final,Women's Marathon,7:15,10:15,2028-07-29,False,outdoor,Venice,,,,
Athletics (Marathon),Venice Beach Boardwalk - Start,Venice,ATH20,"Sunday, July 30, 2028",16.0,Final,Men's Marathon,7:15,10:15,2028-07-30,False,outdoor,Venice,,,,
Athletics (Race Walk),TBD,TBD,ATH18,"Thursday, July 27, 2028",13.0,Final,Men's Half-Marathon Race Walk | Women's Half-Marathon Race Walk,7:30,11:35,2028-07-27,False,Unknown,Unknown,,,,
BMX Freestyle,Valley Complex 1,Valley,BMF01,"Friday, July 28, 2028",14.0,Preliminary,Men's Park Qualification | Women's Park Qualification,10:30,13:30,2028-07-28,False,outdoor,Van Nuys,,,,
BMX Freestyle,Valley Complex 1,Valley,BMF02,"Saturday, July 29, 2028",15.0,Final,Men's Park Final | Women's Park Final,10:30,13:50,2028-07-29,True,outdoor,Van Nuys,,,,
BMX Racing,Valley Complex 4,Valley,BMX01,"Saturday, July 15, 2028",1.0,Quarterfinal,Men's Quarterfinal | Women's Quarterfinal | Men's Last Chance | Women's Last Chance,10:30,12:50,2028-07-15,False,outdoor,Van Nuys,,,,
BMX Racing,Valley Complex 4,Valley,BMX02,"Sunday, July 16, 2028",2.0,Final,Men's Semifinal | Women's Semifinal | Men's Final | Women's Final,10:30,13:00,2028-07-16,True,outdoor,Van Nuys,,,,
Badminton,Galen Center,Exposition Park,BDM01,"Saturday, July 15, 2028",1.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,8:00,12:15,2028-07-15,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM02,"Saturday, July 15, 2028",1.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Women's Singles Group Play Stage,14:00,16:35,2028-07-15,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM03,"Saturday, July 15, 2028",1.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,18:30,23:05,2028-07-15,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM04,"Sunday, July 16, 2028",2.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,8:00,11:25,2028-07-16,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM05,"Sunday, July 16, 2028",2.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,14:00,16:35,2028-07-16,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM06,"Sunday, July 16, 2028",2.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,18:00,23:05,2028-07-16,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM07,"Monday, July 17, 2028",3.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,8:00,11:25,2028-07-17,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM08,"Monday, July 17, 2028",3.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,14:00,16:35,2028-07-17,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM09,"Monday, July 17, 2028",3.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Mixed Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,19:00,23:05,2028-07-17,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM10,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,8:00,11:25,2028-07-18,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM11,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Women's Singles Group Play Stage,14:00,16:35,2028-07-18,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM12,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Doubles Group Play Stage | Women's Doubles Group Play Stage | Men's Singles Group Play Stage | Women's Singles Group Play Stage,19:00,23:05,2028-07-18,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM13,"Wednesday, July 19, 2028",5.0,Quarterfinal,Mixed Doubles Quarterfinal | Men's Singles Group Play Stage | Women's Singles Group Play Stage,8:00,11:45,2028-07-19,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM14,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Singles Group Play Stage | Women's Singles Group Play Stage,14:00,16:35,2028-07-19,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM15,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Singles Group Play Stage | Women's Singles Group Play Stage,19:00,23:05,2028-07-19,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM16,"Thursday, July 20, 2028",6.0,Semifinal,Mixed Doubles Semifinal | Women's Doubles Quarterfinal | Women's Singles Round of 16,8:00,12:25,2028-07-20,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM17,"Thursday, July 20, 2028",6.0,Preliminary,Men's Singles Round of 16 | Women's Singles Round of 16,14:00,17:25,2028-07-20,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM18,"Thursday, July 20, 2028",6.0,Quarterfinal,Men's Doubles Quarterfinal | Men's Singles Round of 16,20:00,23:25,2028-07-20,False,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM19,"Friday, July 21, 2028",7.0,Final,Mixed Doubles Gold Medal Match | Mixed Doubles Bronze Medal Match | Women's Doubles Semifinal,8:00,13:05,2028-07-21,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM20,"Friday, July 21, 2028",7.0,Semifinal,Men's Singles Quarterfinal | Men's Doubles Semifinal,16:00,23:05,2028-07-21,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM21,"Saturday, July 22, 2028",8.0,Final,Women's Doubles Gold Medal Match | Women's Doubles Bronze Medal Match,8:00,10:45,2028-07-22,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM22,"Saturday, July 22, 2028",8.0,Quarterfinal,Women's Singles Quarterfinal,18:30,23:15,2028-07-22,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM23,"Sunday, July 23, 2028",9.0,Final,Men's Doubles Gold Medal Match | Men's Singles Semifinal,8:00,11:35,2028-07-23,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM24,"Sunday, July 23, 2028",9.0,Bronze,Women's Singles Semifinal | Men's Doubles Bronze Medal Match,19:30,23:25,2028-07-23,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM25,"Monday, July 24, 2028",10.0,Final,Men's Singles Gold Medal Match | Men's Singles Bronze Medal Match,8:00,10:45,2028-07-24,True,indoor,USC/Exposition Park,,,,
Badminton,Galen Center,Exposition Park,BDM26,"Monday, July 24, 2028",10.0,Final,Women's Singles Bronze Medal Match | Women's Singles Gold Medal Match,20:30,23:15,2028-07-24,True,indoor,USC/Exposition Park,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX18,"Thursday, July 27, 2028",13.0,Final,Women's 51kg Semifinal | Women's 65kg Semifinal | Women's 70kg Final | Men's 90kg Semifinal,12:00,14:00,2028-07-27,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX19,"Thursday, July 27, 2028",13.0,Final,Women's 54kg Semifinal | Men's 55kg Final | Men's 70kg Semifinal | Men's 80kg Semifinal,18:00,20:00,2028-07-27,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX20,"Friday, July 28, 2028",14.0,Final,Women's 60kg Semifinal | Men's 60kg Semifinal | Men's +90kg Final,12:00,13:30,2028-07-28,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX21,"Friday, July 28, 2028",14.0,Final,Women's 51kg Final | Women's 75kg Semifinal | Men's 65kg Semifinal,18:00,19:30,2028-07-28,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX22,"Saturday, July 29, 2028",15.0,Final,Women's 57kg Semifinal | Women's 65kg Final | Men's 90kg Final,12:00,13:30,2028-07-29,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX23,"Saturday, July 29, 2028",15.0,Final,Women's 54kg Final | Women's 60kg Final | Men's 60kg Final | Men's 80kg Final,18:00,20:00,2028-07-29,True,indoor,Downtown LA,,,,
Boxing - Final Stages,DTLA Arena,DTLA,BOX24,"Sunday, July 30, 2028",16.0,Final,Women's 57kg Final | Women's 75kg Final | Men's 65kg Final | Men's 70kg Final,12:00,14:00,2028-07-30,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX01,"Saturday, July 15, 2028",1.0,Preliminary,Women's 54kg Round of 32 | Women's 60kg Round of 32 | Women's 65kg Round of 32 | Men's 55kg Round of 32 | Men's 65kg Round of 32 | Men's +90kg Round of 16,12:00,14:30,2028-07-15,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX02,"Saturday, July 15, 2028",1.0,Preliminary,Women's 54kg Round of 32 | Women's 60kg Round of 32 | Women's 65kg Round of 32 | Men's 55kg Round of 32 | Men's 65kg Round of 32 | Men's +90kg Round of 16,19:00,21:30,2028-07-15,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX03,"Sunday, July 16, 2028",2.0,Preliminary,Women's 51kg Round of 32 | Women's 70kg Round of 16 | Men's 60kg Round of 32 | Men's 70kg Round of 32 | Men's 90kg Round of 16,12:00,15:00,2028-07-16,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX04,"Sunday, July 16, 2028",2.0,Preliminary,Women's 51kg Round of 32 | Women's 70kg Round of 16 | Men's 60kg Round of 32 | Men's 70kg Round of 32 | Men's 90kg Round of 16,19:00,22:00,2028-07-16,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX05,"Monday, July 17, 2028",3.0,Preliminary,Women's 60kg Round of 16 | Men's 55kg Round of 16 | Men's 65kg Round of 16,12:00,15:00,2028-07-17,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX06,"Monday, July 17, 2028",3.0,Preliminary,Women's 60kg Round of 16 | Men's 55kg Round of 16 | Men's 65kg Round of 16,19:00,22:00,2028-07-17,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX07,"Tuesday, July 18, 2028",4.0,Quarterfinal,Women's 54kg Round of 16 | Women's 57kg Round of 32 | Men's 80kg Round of 16 | Men's +90kg Quarterfinal,12:00,15:00,2028-07-18,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX08,"Tuesday, July 18, 2028",4.0,Quarterfinal,Women's 54kg Round of 16 | Women's 57kg Round of 32 | Men's 80kg Round of 16 | Men's +90kg Quarterfinal,19:00,22:00,2028-07-18,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX09,"Wednesday, July 19, 2028",5.0,Quarterfinal,Women's 60kg Quarterfinal | Women's 70kg Quarterfinal | Men's 60kg Round of 16 | Men's 70kg Round of 16,12:00,15:00,2028-07-19,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX10,"Wednesday, July 19, 2028",5.0,Quarterfinal,Women's 60kg Quarterfinal | Women's 70kg Quarterfinal | Men's 60kg Round of 16 | Men's 70kg Round of 16,19:00,22:00,2028-07-19,False,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX11,"Thursday, July 20, 2028",6.0,Quarterfinal,Women's 51kg Round of 16 | Women's 65kg Round of 16 | Men's 65kg Quarterfinal | Men's 90kg Quarterfinal,12:00,15:00,2028-07-20,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX12,"Thursday, July 20, 2028",6.0,Quarterfinal,Women's 51kg Round of 16 | Women's 65kg Round of 16 | Men's 65kg Quarterfinal | Men's 90kg Quarterfinal,19:00,22:00,2028-07-20,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX13,"Friday, July 21, 2028",7.0,Quarterfinal,Women's 57kg Round of 16 | Women's 75kg Round of 16 | Men's 55kg Quarterfinal | Men's 80kg Quarterfinal,12:00,15:00,2028-07-21,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX14,"Friday, July 21, 2028",7.0,Quarterfinal,Women's 57kg Round of 16 | Women's 75kg Round of 16 | Men's 55kg Quarterfinal | Men's 80kg Quarterfinal,19:00,22:00,2028-07-21,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX15,"Saturday, July 22, 2028",8.0,Semifinal,Women's 51kg Quarterfinal | Women's 54kg Quarterfinal | Women's 65kg Quarterfinal | Women's 70kg Semifinal | Men's 60kg Quarterfinal | Men's 70kg Quarterfinal | Men's +90kg Semifinal,12:00,15:00,2028-07-22,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX16,"Saturday, July 22, 2028",8.0,Semifinal,Women's 51kg Quarterfinal | Women's 54kg Quarterfinal | Women's 65kg Quarterfinal | Women's 70kg Semifinal | Men's 60kg Quarterfinal | Men's 70kg Quarterfinal | Men's +90kg Semifinal,19:00,22:00,2028-07-22,True,indoor,Downtown LA,,,,
Boxing - Preliminary Stages,Peacock Theater,DTLA,BOX17,"Sunday, July 23, 2028",9.0,Semifinal,Women's 57kg Quarterfinal | Women's 75kg Quarterfinal | Men's 55kg Semifinal,12:00,14:30,2028-07-23,True,indoor,Downtown LA,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL01,"Friday, July 14, 2028",0.0,Preliminary,Men's Kayak Single Heats - 1st and 2nd Run | Women's Kayak Single Heats - 1st and 2nd Run,"9:00
OKC Local
Time (CT)","12:10
OKC Local
Time (CT)",2028-07-14,False,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL02,"Saturday, July 15, 2028",1.0,Final,Women's Kayak Single Semifinal | Women's Kayak Single Final,"10:00
OKC Local
Time (CT)","13:10
OKC Local
Time (CT)",2028-07-15,True,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL03,"Sunday, July 16, 2028",2.0,Final,Men's Kayak Single Semifinal | Men's Kayak Single Final,"9:00
OKC Local
Time (CT)","12:10
OKC Local
Time (CT)",2028-07-16,True,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL04,"Monday, July 17, 2028",3.0,Preliminary,Men's Canoe Single Heats - 1st and 2nd Run | Women's Canoe Single Heats - 1st and 2nd Run,"9:00
OKC Local
Time (CT)","11:35
OKC Local
Time (CT)",2028-07-17,False,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL05,"Tuesday, July 18, 2028",4.0,Final,Women's Canoe Single Semifinal | Women's Canoe Single Final,"9:00
OKC Local
Time (CT)","12:10
OKC Local
Time (CT)",2028-07-18,True,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL06,"Wednesday, July 19, 2028",5.0,Final,Men's Canoe Single Semifinal | Men's Canoe Single Final,"9:00
OKC Local
Time (CT)","12:10
OKC Local
Time (CT)",2028-07-19,True,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL07,"Thursday, July 20, 2028",6.0,Preliminary,Women's Kayak Cross Round 1 | Men's Kayak Cross Round 1 | Women's Kayak Cross Repechage | Men's Kayak Cross Repechage,"9:00
OKC Local
Time (CT)","12:05
OKC Local
Time (CT)",2028-07-20,False,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL08,"Friday, July 21, 2028",7.0,Preliminary,Men's Kayak Cross Heats | Women's Kayak Cross Heats,"9:00
OKC Local
Time (CT)","11:00
OKC Local
Time (CT)",2028-07-21,False,outdoor,Oklahoma City,,,,
Canoe Slalom,OKC Whitewater Center,OKC,CSL09,"Saturday, July 22, 2028",8.0,Final,Women's Kayak Cross Quarterfinal | Men's Kayak Cross Quarterfinal | Women's Kayak Cross Semifinal | Men's Kayak Cross Semifinal | Women's Kayak Cross Final | Men's Kayak Cross Final,"9:00
OKC Local
Time (CT)","11:20
OKC Local
Time (CT)",2028-07-22,True,outdoor,Oklahoma City,,,,
Canoe Sprint,Marine Stadium,Long Beach,CSP01,"Tuesday, July 25, 2028",11.0,Quarterfinal,Men's Kayak Double 500m Heats | Women's Kayak Double 500m Heats | Men's Canoe Single 1000m Heats | Women's Canoe Single 200m Heats | Men's Kayak Double 500m Quarterfinal | Women's Kayak Double 500m Quarterfinal | Men's Canoe Single 1000m Quarterfinal | Women's Canoe Single 200m Quarterfinal,9:00,12:30,2028-07-25,True,outdoor,Long Beach,,,,
Canoe Sprint,Marine Stadium,Long Beach,CSP02,"Wednesday, July 26, 2028",12.0,Final,Men's Kayak Double 500m Semifinal | Women's Kayak Double 500m Semifinal | Men's Canoe Single 1000m Semifinal | Men's Kayak Double 500m Final B | Women's Kayak Double 500m Final B | Men's Kayak Double 500m Final A | Women's Kayak Double 500m Final A | Men's Canoe Single 1000m Final B | Men's Canoe Single 1000m Final A,9:00,12:40,2028-07-26,False,outdoor,Long Beach,,,,
Canoe Sprint,Marine Stadium,Long Beach,CSP03,"Thursday, July 27, 2028",13.0,Quarterfinal,Men's Kayak Four 500m Heats | Women's Kayak Four 500m Heats | Women's Canoe Double 500m Heats | Men's Canoe Double 500m Heats | Men's Kayak Single 1000m Heats | Women's Kayak Single 500m Heats | Men's Kayak Four 500m Quarterfinal | Men's Canoe Double 500m Quarterfinal | Women's Canoe Double 500m Quarterfinal | Women's Kayak Four 500m Quarterfinal | Men's Kayak Single 1000m Quarterfinal | Women's Kayak Single 500m Quarterfinal,9:00,13:30,2028-07-27,True,outdoor,Long Beach,,,,
Canoe Sprint,Marine Stadium,Long Beach,CSP04,"Friday, July 28, 2028",14.0,Final,Women's Kayak Single 500m Semifinal | Women's Canoe Double 500m Semifinal | Men's Kayak Single 1000m Semifinal | Women's Kayak Single 500m Final C | Women's Kayak Single 500m Final B | Women's Canoe Double 500m Final B | Women's Kayak Single 500m Final A | Women's Canoe Double 500m Final A | Men's Kayak Single 1000m Final B | Men's Kayak Single 1000m Final A,9:00,12:40,2028-07-28,False,outdoor,Long Beach,,,,
Canoe Sprint,Marine Stadium,Long Beach,CSP05,"Saturday, July 29, 2028",15.0,Final,Women's Canoe Single 200m Semifinal | Men's Canoe Double 500m Semifinal | Women's Kayak Four 500m Semifinal | Men's Kayak Four 500m Semifinal | Women's Canoe Single 200m Final B | Men's Canoe Double 500m Final B | Women's Canoe Single 200m Final A | Men's Canoe Double 500m Final A | Women's Kayak Four 500m Final A | Men's Kayak Four 500m Final A,9:00,12:55,2028-07-29,False,outdoor,Long Beach,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT01,"Wednesday, July 12, 2028",-2.0,Preliminary,Women's Group Stage First Round,9:00,12:30,2028-07-12,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT02,"Wednesday, July 12, 2028",-2.0,Preliminary,Women's Group Stage First Round,18:00,21:30,2028-07-12,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT03,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Group Stage First Round,9:00,12:30,2028-07-13,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT04,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Group Stage First Round,18:00,21:30,2028-07-13,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT05,"Saturday, July 15, 2028",1.0,Preliminary,Women's Group Stage First Round,9:00,12:30,2028-07-15,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT06,"Saturday, July 15, 2028",1.0,Preliminary,Women's Group Stage First Round,18:00,21:30,2028-07-15,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT07,"Sunday, July 16, 2028",2.0,Preliminary,Women's Group Stage Second Round,9:00,12:30,2028-07-16,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT08,"Sunday, July 16, 2028",2.0,Preliminary,Women's Group Stage Second Round,18:00,21:30,2028-07-16,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT09,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage Second Round,9:00,12:30,2028-07-17,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT10,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage Second Round,18:00,21:30,2028-07-17,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT11,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Group Stage Second Round,9:00,12:30,2028-07-18,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT12,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Group Stage Second Round,18:00,21:30,2028-07-18,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT13,"Wednesday, July 19, 2028",5.0,Bronze,Women's Bronze Medal Match,9:00,12:30,2028-07-19,True,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT14,"Thursday, July 20, 2028",6.0,Final,Women's Gold Medal Match,9:00,13:00,2028-07-20,True,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT15,"Saturday, July 22, 2028",8.0,Preliminary,Men's Group Stage First Round,9:00,12:30,2028-07-22,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT16,"Saturday, July 22, 2028",8.0,Preliminary,Men's Group Stage First Round,18:00,21:30,2028-07-22,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT17,"Sunday, July 23, 2028",9.0,Preliminary,Men's Group Stage First Round,9:00,12:30,2028-07-23,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT18,"Sunday, July 23, 2028",9.0,Preliminary,Men's Group Stage First Round,18:00,21:30,2028-07-23,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT19,"Monday, July 24, 2028",10.0,Preliminary,Men's Group Stage First Round,9:00,12:30,2028-07-24,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT20,"Monday, July 24, 2028",10.0,Preliminary,Men's Group Stage First Round,18:00,21:30,2028-07-24,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT21,"Tuesday, July 25, 2028",11.0,Preliminary,Men's Group Stage Second Round,9:00,12:30,2028-07-25,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT22,"Tuesday, July 25, 2028",11.0,Preliminary,Men's Group Stage Second Round,18:00,21:30,2028-07-25,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT23,"Wednesday, July 26, 2028",12.0,Preliminary,Men's Group Stage Second Round,9:00,12:30,2028-07-26,False,outdoor,Pomona,,,,
